指标键,统计期日期,原始数值,来源,来源优先级,生效日期,状态
综合|2-制造业PMI,2023-10-31,49.5,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2023-11-30,49.4,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2023-12-31,49.0,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-01-31,49.2,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-03-01,49.1,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-03-31,50.8,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-04-30,50.4,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-05-31,49.5,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-06-30,49.5,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-07-31,49.4,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-08-31,49.1,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-09-30,49.8,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-10-31,50.1,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-11-30,50.3,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2024-12-31,50.1,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-01-27,49.1,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-03-01,50.2,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-03-31,50.5,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-04-30,49.0,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-05-31,49.5,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-06-30,49.7,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-07-31,49.3,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
综合|2-制造业PMI,2025-08-31,49.4,AKShare/macro_china_pmi_yearly,10,,发布日期已核验（国家统计局）
银行|2-M2增速,1998-02-01,17.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-03-01,16.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-04-01,15.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-05-01,14.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-06-01,15.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-07-01,14.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-08-01,15.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-09-01,15.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-10-01,16.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-11-01,16.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1998-12-01,16.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-01-01,14.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-02-01,14.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-03-01,17.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-04-01,17.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-05-01,17.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-06-01,17.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-07-01,17.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-08-01,15.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-09-01,16.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-10-01,15.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-11-01,14.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,1999-12-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-01-01,14.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-02-01,14.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-03-01,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-04-01,13.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-05-01,14.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-06-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-07-01,14.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-08-01,15.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-09-01,14.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-10-01,15.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-11-01,14.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2000-12-01,15.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-01-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-02-01,15.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-03-01,15.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-04-01,14.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-05-01,13.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-06-01,14.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-07-01,14.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-08-01,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-09-01,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-10-01,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-11-01,12.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2001-12-01,13.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-01-01,14.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-02-01,13.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-03-01,13.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-04-01,14.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-05-01,14.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-06-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-07-01,14.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-08-01,14.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-09-01,15.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-10-01,16.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-11-01,17.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2002-12-01,16.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-01-01,16.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-02-01,19.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-03-01,18.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-04-01,18.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-05-01,19.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-06-01,20.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-07-01,20.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-08-01,20.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-09-01,21.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-10-01,20.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-11-01,21.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2003-12-01,20.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-01-01,19.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-02-01,18.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-03-01,19.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-04-01,19.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-05-01,19.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-06-01,17.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-07-01,16.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-08-01,15.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-09-01,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-10-01,13.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-11-01,13.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2004-12-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-01-01,14.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-02-01,14.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-03-01,13.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-04-01,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-05-01,14.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-06-01,14.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-07-01,15.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-08-01,16.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-09-01,17.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-10-01,17.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-11-01,18.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2005-12-01,18.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-01-01,17.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-02-01,19.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-03-01,18.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-04-01,18.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-05-01,18.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-06-01,19.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-07-01,18.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-08-01,18.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-09-01,17.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-10-01,16.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-11-01,17.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2006-12-01,16.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-01-01,16.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-02-01,15.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-03-01,17.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-04-01,17.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-05-01,17.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-06-01,16.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-07-01,17.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-08-01,18.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-09-01,18.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-10-01,18.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-11-01,18.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2007-12-01,18.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-01-01,16.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-02-01,18.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-03-01,17.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-04-01,16.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-05-01,16.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-06-01,18.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-07-01,17.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-08-01,16.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-09-01,16.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-10-01,15.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-11-01,15.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2008-12-01,14.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-01-01,17.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-02-01,18.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-03-01,20.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-04-01,25.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-05-01,26.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-06-01,25.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-07-01,28.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-08-01,28.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-09-01,28.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-10-01,29.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-11-01,29.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2009-12-01,29.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-01-01,27.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-02-01,26.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-03-01,25.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-04-01,22.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-05-01,21.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-06-01,21.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-07-01,18.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-08-01,17.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-09-01,19.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-10-01,19.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-11-10,19.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2010-12-10,19.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-01-11,19.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-02-15,17.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-03-14,15.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-04-14,16.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-05-11,15.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-06-13,15.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-07-12,15.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-08-12,14.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-09-11,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-10-14,13.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-11-11,12.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2011-12-14,12.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-01-08,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-02-10,12.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-03-09,13.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-04-12,13.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-05-11,12.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-06-11,13.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-07-12,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-08-10,13.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-09-11,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-10-13,14.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-11-12,14.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2012-12-11,13.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-01-10,13.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-02-08,15.9,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-03-10,15.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-04-11,15.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-05-10,16.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-06-09,15.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-07-12,14.0,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-08-09,14.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-09-10,14.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-10-14,14.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-11-11,14.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2013-12-11,14.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-01-15,13.6,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-02-15,13.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-03-10,13.3,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-04-15,12.1,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-05-12,13.2,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-06-12,13.4,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-07-15,14.7,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-08-13,13.5,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
银行|2-M2增速,2014-09-12,12.8,AKShare/macro_china_m2_yearly,10,,不可用于回测：接口日期未核验为央行发布日期
